s       |  code       |  functions       |  Mean
11       |  SITTING       |  fBodyBodyGyroJerkMag.mean..       |  -0.995289212439024
11       |  SITTING       |  fBodyBodyGyroJerkMag.meanFreq..       |  0.375584576317073
11       |  SITTING       |  fBodyBodyGyroJerkMag.std..       |  -0.995745283658537
11       |  SITTING       |  fBodyBodyGyroMag.mean..       |  -0.986750705121951
11       |  SITTING       |  fBodyBodyGyroMag.meanFreq..       |  0.0322485595195122
11       |  SITTING       |  fBodyBodyGyroMag.std..       |  -0.98166654902439
11       |  SITTING       |  fBodyGyro.mean...X       |  -0.990007085121951
11       |  SITTING       |  fBodyGyro.mean...Y       |  -0.989409625121951
11       |  SITTING       |  fBodyGyro.mean...Z       |  -0.983685523414634
11       |  SITTING       |  fBodyGyro.meanFreq...X       |  0.0976176642926829
11       |  SITTING       |  fBodyGyro.meanFreq...Y       |  -0.178546317607317
11       |  SITTING       |  fBodyGyro.meanFreq...Z       |  0.146926900660976
11       |  SITTING       |  fBodyGyro.std...X       |  -0.992566735365854
11       |  SITTING       |  fBodyGyro.std...Y       |  -0.986563225853659
11       |  SITTING       |  fBodyGyro.std...Z       |  -0.984574877560976
11       |  SITTING       |  tBodyAcc.mean...X       |  0.276718967073171
11       |  SITTING       |  tBodyAcc.mean...Y       |  -0.0131210365268293
11       |  SITTING       |  tBodyAcc.mean...Z       |  -0.109119121512195
11       |  SITTING       |  tBodyAcc.std...X       |  -0.994860363414634
11       |  SITTING       |  tBodyAcc.std...Y       |  -0.978704942926829
11       |  SITTING       |  tBodyAcc.std...Z       |  -0.977638113902439
11       |  SITTING       |  tBodyAccJerk.mean...X       |  0.0765665977317073
11       |  SITTING       |  tBodyAccJerk.mean...Y       |  0.00907816761390244
11       |  SITTING       |  tBodyAccJerk.mean...Z       |  0.00178220630666341
11       |  SITTING       |  tBodyAccJerk.std...X       |  -0.992207322195122
11       |  SITTING       |  tBodyAccJerk.std...Y       |  -0.984772995121951
11       |  SITTING       |  tBodyAccJerk.std...Z       |  -0.98999245
11       |  SITTING       |  tBodyAccJerkMag.mean..       |  -0.990176483414634
11       |  SITTING       |  tBodyAccJerkMag.std..       |  -0.991714456829268
11       |  SITTING       |  tBodyAccMag.mean..       |  -0.985354572682927
11       |  SITTING       |  tBodyAccMag.std..       |  -0.984386735365854
11       |  SITTING       |  tBodyGyro.mean...X       |  -0.0333947862195122
11       |  SITTING       |  tBodyGyro.mean...Y       |  -0.0701681518048781
11       |  SITTING       |  tBodyGyro.mean...Z       |  0.0834574838536585
11       |  SITTING       |  tBodyGyro.std...X       |  -0.991962714878049
11       |  SITTING       |  tBodyGyro.std...Y       |  -0.987568657804878
11       |  SITTING       |  tBodyGyro.std...Z       |  -0.983175143414634
11       |  SITTING       |  tBodyGyroJerk.mean...X       |  -0.0956045020731707
11       |  SITTING       |  tBodyGyroJerk.mean...Y       |  -0.0407121550731707
11       |  SITTING       |  tBodyGyroJerk.mean...Z       |  -0.0510081611780488
11       |  SITTING       |  tBodyGyroJerk.std...X       |  -0.994309838292683
11       |  SITTING       |  tBodyGyroJerk.std...Y       |  -0.994541311219512
11       |  SITTING       |  tBodyGyroJerk.std...Z       |  -0.993360463902439
11       |  SITTING       |  tBodyGyroJerkMag.mean..       |  -0.995043630731707
11       |  SITTING       |  tBodyGyroJerkMag.std..       |  -0.995487968292683
11       |  SITTING       |  tBodyGyroMag.mean..       |  -0.976873462439024
11       |  SITTING       |  tBodyGyroMag.std..       |  -0.981788965121951
11       |  SITTING       |  tGravityAcc.mean...X       |  0.945248047317073
11       |  SITTING       |  tGravityAcc.mean...Y       |  0.0517770218536585
11       |  SITTING       |  tGravityAcc.mean...Z       |  0.124904615365854
11       |  SITTING       |  tGravityAcc.std...X       |  -0.994716635853659
11       |  SITTING       |  tGravityAcc.std...Y       |  -0.986059982926829
11       |  SITTING       |  tGravityAcc.std...Z       |  -0.980508811219512
11       |  SITTING       |  tGravityAccMag.mean..       |  -0.985354572682927
11       |  SITTING       |  tGravityAccMag.std..       |  -0.984386735365854
11       |  STANDING       |  angle.X.gravityMean.       |  -0.740228361219512
11       |  STANDING       |  angle.Y.gravityMean.       |  0.226540617317073
11       |  STANDING       |  angle.Z.gravityMean.       |  0.11421078495122
11       |  STANDING       |  angle.tBodyAccJerkMean..gravityMean.       |  0.0138191027317073
11       |  STANDING       |  angle.tBodyAccMean.gravity.       |  0.00207580248292683
11       |  STANDING       |  angle.tBodyGyroJerkMean.gravityMean.       |  -0.0266562709731707
11       |  STANDING       |  angle.tBodyGyroMean.gravityMean.       |  -0.00355693997560976
11       |  STANDING       |  fBodyAcc.mean...X       |  -0.989838166829268
11       |  STANDING       |  fBodyAcc.mean...Y       |  -0.961699859512195
11       |  STANDING       |  fBodyAcc.mean...Z       |  -0.975624743414634
11       |  STANDING       |  fBodyAcc.meanFreq...X       |  0.0611233072456098
11       |  STANDING       |  fBodyAcc.meanFreq...Y       |  -0.0576181774634146
11       |  STANDING       |  fBodyAcc.meanFreq...Z       |  0.0627535438463415
11       |  STANDING       |  fBodyAcc.std...X       |  -0.992517241463415
11       |  STANDING       |  fBodyAcc.std...Y       |  -0.951935550731707
11       |  STANDING       |  fBodyAcc.std...Z       |  -0.965538952439024
11       |  STANDING       |  fBodyAccJerk.mean...X       |  -0.988318882926829
11       |  STANDING       |  fBodyAccJerk.mean...Y       |  -0.976877774390244
11       |  STANDING       |  fBodyAccJerk.mean...Z       |  -0.984235388048781
11       |  STANDING       |  fBodyAccJerk.meanFreq...X       |  0.241272025487805
11       |  STANDING       |  fBodyAccJerk.meanFreq...Y       |  -0.174554885107317
11       |  STANDING       |  fBodyAccJerk.meanFreq...Z       |  0.0208105030536585
11       |  STANDING       |  fBodyAccJerk.std...X       |  -0.988789060487805
11       |  STANDING       |  fBodyAccJerk.std...Y       |  -0.97885021
11       |  STANDING       |  fBodyAccJerk.std...Z       |  -0.987477225853658
11       |  STANDING       |  fBodyAccMag.mean..       |  -0.975907792926829
11       |  STANDING       |  fBodyAccMag.meanFreq..       |  0.0516137029756098
11       |  STANDING       |  fBodyAccMag.std..       |  -0.972579504146341
11       |  STANDING       |  fBodyBodyAccJerkMag.mean..       |  -0.984503903658537
11       |  STANDING       |  fBodyBodyAccJerkMag.meanFreq..       |  0.277304644829268
11       |  STANDING       |  fBodyBodyAccJerkMag.std..       |  -0.985076325609756
11       |  STANDING       |  fBodyBodyGyroJerkMag.mean..       |  -0.986428482682927
11       |  STANDING       |  fBodyBodyGyroJerkMag.meanFreq..       |  0.113761800341463
11       |  STANDING       |  fBodyBodyGyroJerkMag.std..       |  -0.98640909902439
11       |  STANDING       |  fBodyBodyGyroMag.mean..       |  -0.969206787804878
11       |  STANDING       |  fBodyBodyGyroMag.meanFreq..       |  -0.162143289390244
11       |  STANDING       |  fBodyBodyGyroMag.std..       |  -0.956375979268293
11       |  STANDING       |  fBodyGyro.mean...X       |  -0.963607705853659
11       |  STANDING       |  fBodyGyro.mean...Y       |  -0.979714851707317
11       |  STANDING       |  fBodyGyro.mean...Z       |  -0.976568617073171
11       |  STANDING       |  fBodyGyro.meanFreq...X       |  -0.250930749589024
11       |  STANDING       |  fBodyGyro.meanFreq...Y       |  -0.187027546219512
11       |  STANDING       |  fBodyGyro.meanFreq...Z       |  0.00104291258536585
11       |  STANDING       |  fBodyGyro.std...X       |  -0.963213809512195
11       |  STANDING       |  fBodyGyro.std...Y       |  -0.977190366097561
11       |  STANDING       |  fBodyGyro.std...Z       |  -0.979142653170732
11       |  STANDING       |  tBodyAcc.mean...X       |  0.278585260487805
11       |  STANDING       |  tBodyAcc.mean...Y       |  -0.0164819629360976
11       |  STANDING       |  tBodyAcc.mean...Z       |  -0.10531027497561
11       |  STANDING       |  tBodyAcc.std...X       |  -0.991629352195122
11       |  STANDING       |  tBodyAcc.std...Y       |  -0.953633574390244
11       |  STANDING       |  tBodyAcc.std...Z       |  -0.967974209512195
11       |  STANDING       |  tBodyAccJerk.mean...X       |  0.0749365353902439
11       |  STANDING       |  tBodyAccJerk.mean...Y       |  0.00887210886829268
11       |  STANDING       |  tBodyAccJerk.mean...Z       |  -0.00408520093829268
11       |  STANDING       |  tBodyAccJerk.std...X       |  -0.988028026341463
11       |  STANDING       |  tBodyAccJerk.std...Y       |  -0.97697812902439
11       |  STANDING       |  tBodyAccJerk.std...Z       |  -0.986547383902439
11       |  STANDING       |  tBodyAccJerkMag.mean..       |  -0.985347403414634
11       |  STANDING       |  tBodyAccJerkMag.std..       |  -0.98527503
11       |  STANDING       |  tBodyAccMag.mean..       |  -0.973817222682927
11       |  STANDING       |  tBodyAccMag.std..       |  -0.97142646097561
11       |  STANDING       |  tBodyGyro.mean...X       |  -0.0270545198829268
11       |  STANDING       |  tBodyGyro.mean...Y       |  -0.0720637062682927
11       |  STANDING       |  tBodyGyro.mean...Z       |  0.0855733400731707
11       |  STANDING       |  tBodyGyro.std...X       |  -0.962852226341463
11       |  STANDING       |  tBodyGyro.std...Y       |  -0.977951258292683
11       |  STANDING       |  tBodyGyro.std...Z       |  -0.976914781219512
11       |  STANDING       |  tBodyGyroJerk.mean...X       |  -0.0987814572195122
11       |  STANDING       |  tBodyGyroJerk.mean...Y       |  -0.042569329902439
11       |  STANDING       |  tBodyGyroJerk.mean...Z       |  -0.0532721781463415
11       |  STANDING       |  tBodyGyroJerk.std...X       |  -0.980161520243902
11       |  STANDING       |  tBodyGyroJerk.std...Y       |  -0.988393768536585
11       |  STANDING       |  tBodyGyroJerk.std...Z       |  -0.98695609097561
11       |  STANDING       |  tBodyGyroJerkMag.mean..       |  -0.986996348536585
11       |  STANDING       |  tBodyGyroJerkMag.std..       |  -0.986140019268293
11       |  STANDING       |  tBodyGyroMag.mean..       |  -0.965420472682927
11       |  STANDING       |  tBodyGyroMag.std..       |  -0.956485617560976
11       |  STANDING       |  tGravityAcc.mean...X       |  0.93652572
11       |  STANDING       |  tGravityAcc.mean...Y       |  -0.20917346804878
11       |  STANDING       |  tGravityAcc.mean...Z       |  -0.132627121219512
11       |  STANDING       |  tGravityAcc.std...X       |  -0.993015730731707
11       |  STANDING       |  tGravityAcc.std...Y       |  -0.980800970243902
11       |  STANDING       |  tGravityAcc.std...Z       |  -0.976467826097561
11       |  STANDING       |  tGravityAccMag.mean..       |  -0.973817222682927
11       |  STANDING       |  tGravityAccMag.std..       |  -0.97142646097561
11       |  WALKING       |  angle.X.gravityMean.       |  -0.714313245892857
11       |  WALKING       |  angle.Y.gravityMean.       |  0.258089346428571
11       |  WALKING       |  angle.Z.gravityMean.       |  0.0647930851785714
11       |  WALKING       |  angle.tBodyAccJerkMean..gravityMean.       |  0.0230035141785714
11       |  WALKING       |  angle.tBodyAccMean.gravity.       |  0.0392682820178571
11       |  WALKING       |  angle.tBodyGyroJerkMean.gravityMean.       |  -0.0632236084642857
11       |  WALKING       |  angle.tBodyGyroMean.gravityMean.       |  0.0191852722589286
11       |  WALKING       |  fBodyAcc.mean...X       |  -0.37147515625
11       |  WALKING       |  fBodyAcc.mean...Y       |  -0.24360627125
11       |  WALKING       |  fBodyAcc.mean...Z       |  -0.48977105125
11       |  WALKING       |  fBodyAcc.meanFreq...X       |  -0.362107081928571
11       |  WALKING       |  fBodyAcc.meanFreq...Y       |  0.0639302961089286
11       |  WALKING       |  fBodyAcc.meanFreq...Z       |  0.00488361554716071
11       |  WALKING       |  fBodyAcc.std...X       |  -0.378068199285714
11       |  WALKING       |  fBodyAcc.std...Y       |  -0.267273644642857
11       |  WALKING       |  fBodyAcc.std...Z       |  -0.439861578035714
11       |  WALKING       |  fBodyAccJerk.mean...X       |  -0.414797154464286
11       |  WALKING       |  fBodyAccJerk.mean...Y       |  -0.361908549464286
11       |  WALKING       |  fBodyAccJerk.mean...Z       |  -0.601147246785714
11       |  WALKING       |  fBodyAccJerk.meanFreq...X       |  -0.34877438
11       |  WALKING       |  fBodyAccJerk.meanFreq...Y       |  -0.337293285178571
11       |  WALKING       |  fBodyAccJerk.meanFreq...Z       |  -0.206330044373214
11       |  WALKING       |  fBodyAccJerk.std...X       |  -0.375992795357143
11       |  WALKING       |  fBodyAccJerk.std...Y       |  -0.320264113035714
11       |  WALKING       |  fBodyAccJerk.std...Z       |  -0.664327149285714
11       |  WALKING       |  fBodyAccMag.mean..       |  -0.424386734107143
11       |  WALKING       |  fBodyAccMag.meanFreq..       |  0.131646853132143
11       |  WALKING       |  fBodyAccMag.std..       |  -0.565563056964286
11       |  WALKING       |  fBodyBodyAccJerkMag.mean..       |  -0.41403775125
11       |  WALKING       |  fBodyBodyAccJerkMag.meanFreq..       |  0.0893293589464286
11       |  WALKING       |  fBodyBodyAccJerkMag.std..       |  -0.444453486071429
11       |  WALKING       |  fBodyBodyGyroJerkMag.mean..       |  -0.710596311071429
11       |  WALKING       |  fBodyBodyGyroJerkMag.meanFreq..       |  0.269967615048214
11       |  WALKING       |  fBodyBodyGyroJerkMag.std..       |  -0.769408385535714
11       |  WALKING       |  fBodyBodyGyroMag.mean..       |  -0.620331394285714
11       |  WALKING       |  fBodyBodyGyroMag.meanFreq..       |  0.17563858115
11       |  WALKING       |  fBodyBodyGyroMag.std..       |  -0.668908146607143
11       |  WALKING       |  fBodyGyro.mean...X       |  -0.609673434464286
11       |  WALKING       |  fBodyGyro.mean...Y       |  -0.570898150714286
11       |  WALKING       |  fBodyGyro.mean...Z       |  -0.538152344821429
11       |  WALKING       |  fBodyGyro.meanFreq...X       |  0.0182394601107143
11       |  WALKING       |  fBodyGyro.meanFreq...Y       |  -0.281459547160179
11       |  WALKING       |  fBodyGyro.meanFreq...Z       |  -0.2355977771125
11       |  WALKING       |  fBodyGyro.std...X       |  -0.734901390178571
11       |  WALKING       |  fBodyGyro.std...Y       |  -0.460890661785714
11       |  WALKING       |  fBodyGyro.std...Z       |  -0.54840977125
11       |  WALKING       |  tBodyAcc.mean...X       |  0.273887758571429
11       |  WALKING       |  tBodyAcc.mean...Y       |  -0.0178023631866071
11       |  WALKING       |  tBodyAcc.mean...Z       |  -0.104218315464286
11       |  WALKING       |  tBodyAcc.std...X       |  -0.37600552125
11       |  WALKING       |  tBodyAcc.std...Y       |  -0.227005874892857
11       |  WALKING       |  tBodyAcc.std...Z       |  -0.428348061071429
11       |  WALKING       |  tBodyAccJerk.mean...X       |  0.0767524278392857
11       |  WALKING       |  tBodyAccJerk.mean...Y       |  0.0282745481892857
11       |  WALKING       |  tBodyAccJerk.mean...Z       |  0.010685091
11       |  WALKING       |  tBodyAccJerk.std...X       |  -0.368056913928571
11       |  WALKING       |  tBodyAccJerk.std...Y       |  -0.320158763392857
11       |  WALKING       |  tBodyAccJerk.std...Z       |  -0.633325860714286
11       |  WALKING       |  tBodyAccJerkMag.mean..       |  -0.379269262142857
11       |  WALKING       |  tBodyAccJerkMag.std..       |  -0.42541866125
11       |  WALKING       |  tBodyAccMag.mean..       |  -0.287908078035714
11       |  WALKING       |  tBodyAccMag.std..       |  -0.460346465357143
11       |  WALKING       |  tBodyGyro.mean...X       |  -0.0399399716026786
11       |  WALKING       |  tBodyGyro.mean...Y       |  -0.0613727362975
11       |  WALKING       |  tBodyGyro.mean...Z       |  0.0944718394625
11       |  WALKING       |  tBodyGyro.std...X       |  -0.7044397775
11       |  WALKING       |  tBodyGyro.std...Y       |  -0.496431539642857
11       |  WALKING       |  tBodyGyro.std...Z       |  -0.511417204821429
11       |  WALKING       |  tBodyGyroJerk.mean...X       |  -0.0966435295642857
11       |  WALKING       |  tBodyGyroJerk.mean...Y       |  -0.0433771125875
11       |  WALKING       |  tBodyGyroJerk.mean...Z       |  -0.0502631568175
11       |  WALKING       |  tBodyGyroJerk.std...X       |  -0.578133968392857
11       |  WALKING       |  tBodyGyroJerk.std...Y       |  -0.694925789464286
11       |  WALKING       |  tBodyGyroJerk.std...Z       |  -0.663259579285714
11       |  WALKING       |  tBodyGyroJerkMag.mean..       |  -0.636485896964286
